datetime,vol,op,comp1p,comp2p,comp3p,hour,day_of_week,month
2024-04-30 15:00:00,53.89,1.858899,1.866333333,1.878333333,1.858,15,1,4
2024-04-30 16:00:00,88.92,1.866456,1.854,1.8705,1.847,16,1,4
2024-04-30 17:00:00,85.14,1.853881,1.833,1.856666667,1.840666667,17,1,4
2024-04-30 18:00:00,143.51,1.858939,1.849,1.879,1.8495,18,1,4
2024-04-30 19:00:00,21.72,1.858899,1.846,1.87,1.849,19,1,4
2024-04-30 20:00:00,117.57,1.868895,1.862333333,1.889,1.858,20,1,4
2024-04-30 21:00:00,97.17,1.865603,1.869,1.869,1.857333333,21,1,4
2024-05-01 06:00:00,27.79,1.889244,1.889,1.865666667,1.924932203,6,2,5
2024-05-01 07:00:00,58.29,1.889661,1.889,1.883333333,1.943,7,2,5
2024-05-01 08:00:00,44.99,1.88853,1.880166667,1.869,1.889,8,2,5
2024-05-01 09:00:00,60.34,1.918756,1.929,1.887,1.944,9,2,5
2024-05-01 10:00:00,46.83,1.909276,1.915333333,1.876,1.901,10,2,5
2024-05-01 11:00:00,22.73,1.868895,1.868,1.846833333,1.8625,11,2,5
2024-05-01 12:00:00,21.23,1.884544,1.925666667,1.865,1.894,12,2,5
2024-05-01 13:00:00,10.53,1.899597,1.910333333,1.831166667,1.8255,13,2,5
2024-05-01 14:00:00,128.33,1.872917,1.8675,1.833666667,1.854,14,2,5
2024-05-01 16:00:00,25.85,1.878594,1.874,1.847666667,1.8815,16,2,5
2024-05-01 17:00:00,48.23,1.859137,1.845,1.832833333,1.8515,17,2,5
2024-05-01 18:00:00,13.45,1.85878,1.850166667,1.831333333,1.869,18,2,5
2024-05-01 19:00:00,108.96,1.856608,1.846166667,1.829333333,1.853,19,2,5
2024-05-01 20:00:00,15.94,1.888768,1.862333333,1.837,1.869,20,2,5
2024-05-01 21:00:00,27.04,1.849141,1.869,1.845333333,1.856833333,21,2,5
2024-05-02 06:00:00,9.42,1.849379,1.889,1.875333333,1.933745763,6,3,5
2024-05-02 07:00:00,87.33,1.889125,1.889,1.884333333,1.9445,7,3,5
2024-05-02 08:00:00,55.67,1.878951,1.878,1.855666667,1.881166667,8,3,5
2024-05-02 09:00:00,2.3,1.909117,1.919,1.8735,1.924,9,3,5
2024-05-02 10:00:00,71.03,1.891475,1.904666667,1.8725,1.894333333,10,3,5
2024-05-02 11:00:00,27.04,1.849141,1.866833333,1.8345,1.8495,11,3,5
2024-05-02 12:00:00,31.78,1.889006,1.925666667,1.858,1.884,12,3,5
2024-05-02 13:00:00,98.15,1.872068,1.919,1.844,1.854666667,13,3,5
2024-05-02 14:00:00,46.33,1.868776,1.889833333,1.837,1.8665,14,3,5
2024-05-02 15:00:00,75.09,1.869133,1.875,1.8435,1.86,15,3,5
2024-05-02 16:00:00,21.4,1.86949,1.877333333,1.842,1.8715,16,3,5
2024-05-02 17:00:00,163.35,1.857573,1.857333333,1.835333333,1.852666667,17,3,5
2024-05-02 18:00:00,129.18,1.8564,1.850166667,1.819,1.839,18,3,5
2024-05-02 19:00:00,38.61,1.838669,1.842833333,1.819,1.839,19,3,5
2024-05-02 20:00:00,108.13,1.871602,1.862333333,1.845666667,1.869,20,3,5
2024-05-02 21:00:00,32.33,1.85878,1.869,1.859,1.860833333,21,3,5
2024-05-03 06:00:00,10.7,1.86949,1.879,1.853833333,1.914423729,6,4,5
2024-05-03 07:00:00,16.05,1.868895,1.879,1.866,1.923,7,4,5
2024-05-03 08:00:00,139.7,1.858978,1.864666667,1.849,1.869,8,4,5
2024-05-03 10:00:00,79.17,1.874577,1.896833333,1.861,1.881,10,4,5
2024-05-03 11:00:00,74.26,1.858959,1.860166667,1.838333333,1.853,11,4,5
2024-05-03 12:00:00,45.44,1.873834,1.925666667,1.855166667,1.884,12,4,5
2024-05-03 13:00:00,33.64,1.888887,1.909666667,1.843833333,1.855166667,13,4,5
2024-05-03 14:00:00,5.35,1.8683,1.876333333,1.838,1.864,14,4,5
2024-05-03 15:00:00,66.98,1.869014,1.8695,1.8445,1.86,15,4,5
2024-05-03 16:00:00,71.59,1.889085,1.874,1.841333333,1.8715,16,4,5
2024-05-03 17:00:00,38.12,1.838907,1.857666667,1.827833333,1.847166667,17,4,5
2024-05-03 18:00:00,59.68,1.879089,1.850166667,1.837833333,1.869,18,4,5
2024-05-03 19:00:00,164.4,1.868935,1.846333333,1.832666667,1.8505,19,4,5
2024-05-03 20:00:00,40.51,1.88859,1.862333333,1.841666667,1.8615,20,4,5
2024-05-03 21:00:00,38.04,1.863659,1.869,1.853333333,1.856,21,4,5
2024-05-04 06:00:00,58.26,1.863957,1.869,1.8515,1.8891949155,6,5,5
2024-05-04 07:00:00,61.98,1.868816,1.869,1.864,1.922389831,7,5,5
2024-05-04 08:00:00,79.22,1.859018,1.861333333,1.844666667,1.8635,8,5,5
2024-05-04 10:00:00,31.68,1.889006,1.886833333,1.861833333,1.886333333,10,5,5
2024-05-04 11:00:00,77.09,1.862509,1.856833333,1.832,1.8465,11,5,5
2024-05-04 12:00:00,169.56,1.889315,1.915666667,1.856,1.884,12,5,5
2024-05-04 13:00:00,61.08,1.888649,1.899666667,1.841,1.8515,13,5,5
2024-05-04 14:00:00,84.55,1.871108,1.8575,1.838,1.864,14,5,5
2024-05-04 15:00:00,10.7,1.86949,1.8565,1.854333333,1.8715,15,5,5
2024-05-04 17:00:00,67.59,1.858899,1.8295,1.823833333,1.8435,17,5,5
2024-05-04 18:00:00,131.96,1.863897,1.839,1.835666667,1.859,18,5,5
2024-05-04 20:00:00,39.92,1.888649,1.852333333,1.8255,1.839,20,5,5
2024-05-04 21:00:00,40.87,1.85408,1.859,1.846166667,1.842,21,5,5
2024-05-05 06:00:00,36.93,1.868895,1.8460338985,1.845666667,1.8345677965,6,6,5
2024-05-05 08:00:00,63.3,1.799042,1.833067797,1.808,1.827135593,8,6,5
2024-05-05 09:00:00,149.55,1.858882,1.879,1.833,1.864,9,6,5
2024-05-05 10:00:00,133.03,1.851462,1.867,1.840166667,1.860833333,10,6,5
2024-05-05 11:00:00,119.41,1.808919,1.827,1.807833333,1.829,11,6,5
2024-05-05 12:00:00,31.93,1.87901,1.875666667,1.848,1.874,12,6,5
2024-05-05 13:00:00,37.27,1.868598,1.864333333,1.837166667,1.852333333,13,6,5
2024-05-05 14:00:00,92.53,1.866634,1.845166667,1.838,1.864,14,6,5
2024-05-05 15:00:00,111.87,1.855646,1.8465,1.8465,1.8595,15,6,5
2024-05-05 16:00:00,106.88,1.879159,1.842333333,1.848,1.8715,16,6,5
2024-05-05 17:00:00,89.44,1.849141,1.827,1.833333333,1.8475,17,6,5
2024-05-05 18:00:00,35.46,1.873923,1.835666667,1.835666667,1.859,18,6,5
2024-05-05 19:00:00,107.91,1.844976,1.827333333,1.833333333,1.850333333,19,6,5
2024-05-05 20:00:00,38.18,1.898705,1.842333333,1.839333333,1.859,20,6,5
2024-05-05 21:00:00,27.1,1.848963,1.849,1.847,1.8505,21,6,5
2024-05-06 06:00:00,37.07,1.849022,1.869,1.860666667,1.914423729,6,0,5
2024-05-06 10:00:00,83.94,1.884008,1.884666667,1.859,1.882,10,0,5
2024-05-06 11:00:00,16.22,1.850212,1.846833333,1.820833333,1.838,11,0,5
2024-05-06 12:00:00,31.02,1.82903,1.905666667,1.847,1.874,12,0,5
2024-05-06 13:00:00,16.23,1.849141,1.889666667,1.8365,1.848333333,13,0,5
2024-05-06 14:00:00,114.61,1.868824,1.874,1.837,1.864,14,0,5
2024-05-06 15:00:00,71.0,1.848963,1.867,1.8275,1.841,15,0,5
2024-05-06 16:00:00,103.78,1.848824,1.8635,1.819,1.8415,16,0,5
2024-05-06 17:00:00,49.31,1.82903,1.8495,1.817666667,1.834333333,17,0,5
2024-05-06 18:00:00,128.22,1.871602,1.856833333,1.833,1.859,18,0,5
2024-05-06 19:00:00,57.57,1.855527,1.850666667,1.821333333,1.834333333,19,0,5
2024-05-06 20:00:00,110.0,1.859216,1.870666667,1.821833333,1.8455,20,0,5
2024-05-06 21:00:00,116.35,1.843667,1.879,1.838666667,1.835,21,0,5
2024-05-07 06:00:00,96.9,1.828951,1.869,1.853666667,1.898491525,6,1,5
2024-05-07 09:00:00,68.5,1.89214,1.880666667,1.876,1.904,9,1,5
2024-05-07 12:00:00,123.82,1.918923,1.889,1.888,1.914,12,1,5
2024-05-07 13:00:00,15.95,1.884722,1.885,1.864,1.875333333,13,1,5
2024-05-07 15:00:00,48.29,1.908998,1.887,1.861166667,1.889,15,1,5
2024-05-07 16:00:00,57.64,1.909236,1.892333333,1.868,1.8915,16,1,5
2024-05-07 17:00:00,71.91,1.865563,1.880833333,1.852166667,1.865666667,17,1,5
2024-05-07 19:00:00,130.31,1.848933,1.860833333,1.849166667,1.867166667,19,1,5
2024-05-07 20:00:00,64.56,1.903941,1.880666667,1.858333333,1.88,20,1,5
2024-05-07 21:00:00,53.81,1.884127,1.889,1.872333333,1.876,21,1,5
2024-05-08 07:00:00,21.4,1.878891,1.869,1.852666667,1.901,7,2,5
2024-05-08 08:00:00,120.75,1.848617,1.854833333,1.839,1.859,8,2,5
2024-05-08 11:00:00,144.21,1.830863,1.826833333,1.8205,1.838,11,2,5
2024-05-08 13:00:00,15.98,1.879486,1.872,1.870166667,1.888166667,13,2,5
2024-05-08 14:00:00,30.91,1.909117,1.878166667,1.890666667,1.924,14,2,5
2024-05-08 16:00:00,61.21,1.878891,1.882333333,1.848,1.8715,16,2,5
2024-05-08 17:00:00,87.71,1.858155,1.857,1.831333333,1.846333333,17,2,5
2024-05-08 18:00:00,32.09,1.878772,1.855666667,1.8385,1.8615,18,2,5
2024-05-08 19:00:00,78.21,1.851402,1.853333333,1.823833333,1.8375,19,2,5
2024-05-08 20:00:00,56.37,1.889244,1.871833333,1.827666667,1.8415,20,2,5
2024-05-08 21:00:00,50.0,1.839026,1.879,1.847,1.8415,21,2,5
2024-05-09 06:00:00,27.19,1.839026,1.859,1.8445,1.88459322,6,3,5
2024-05-09 08:00:00,67.8,1.839086,1.848,1.819,1.839,8,3,5
2024-05-09 09:00:00,27.58,1.888847,1.880666667,1.8425,1.894,9,3,5
2024-05-09 10:00:00,27.76,1.888649,1.866833333,1.847333333,1.869333333,10,3,5
2024-05-09 11:00:00,66.33,1.853842,1.836833333,1.824,1.849,11,3,5
2024-05-09 12:00:00,10.94,1.839383,1.887333333,1.877833333,1.904,12,3,5
2024-05-09 13:00:00,60.28,1.82903,1.88,1.831666667,1.842333333,13,3,5
2024-05-09 14:00:00,13.31,1.879248,1.8505,1.846,1.874,14,3,5
2024-05-09 16:00:00,63.69,1.868717,1.852333333,1.857,1.881,16,3,5
2024-05-09 17:00:00,29.85,1.858899,1.840666667,1.842666667,1.858666667,17,3,5
2024-05-09 18:00:00,111.85,1.868895,1.845666667,1.848,1.8715,18,3,5
2024-05-09 19:00:00,8.11,1.850212,1.843166667,1.835833333,1.852333333,19,3,5
2024-05-09 20:00:00,43.29,1.899042,1.861833333,1.844833333,1.8615,20,3,5
2024-05-09 21:00:00,77.64,1.854734,1.869,1.841333333,1.8395,21,3,5
2024-05-09 22:00:00,10.86,1.848546,1.8639999999999999,1.8425,1.869,22,3,5
2024-05-10 06:00:00,76.53,1.848487,1.859,1.847,1.889169492,6,4,5
2024-05-10 07:00:00,31.34,1.859018,1.859,1.853,1.895,7,4,5
2024-05-10 08:00:00,52.24,1.859137,1.8535,1.834666667,1.852,8,4,5
2024-05-10 09:00:00,79.13,1.889066,1.890666667,1.8415,1.894,9,4,5
2024-05-10 10:00:00,32.45,1.872505,1.874666667,1.842,1.866333333,10,4,5
2024-05-10 11:00:00,29.91,1.84932,1.836833333,1.834166667,1.848333333,11,4,5
2024-05-10 12:00:00,41.64,1.848903,1.887333333,1.854166667,1.884,12,4,5
2024-05-10 13:00:00,75.01,1.885714,1.882166667,1.862666667,1.880666667,13,4,5
2024-05-10 14:00:00,2.11,1.923695,1.878166667,1.879666667,1.924,14,4,5
2024-05-10 15:00:00,0.91,1.909117,1.881666667,1.863166667,1.8845,15,4,5
2024-05-10 16:00:00,1.42,1.966197,1.882333333,1.838,1.8615,16,4,5
2024-05-10 17:00:00,0.04,1.785,1.8565,1.828166667,1.845166667,17,4,5
2024-05-10 21:00:00,0.04,1.785,1.879,1.847666667,1.839,21,4,5
2024-05-11 11:00:00,26.21,1.797138,1.8125,1.789,1.809,11,5,5
2024-05-13 15:00:00,0.49,1.869966,1.875,1.869666667,1.899666667,15,0,5
2024-05-15 19:00:00,0.07,1.685814,1.834333333,1.796666667,1.811833333,19,2,5
2024-05-16 12:00:00,36.09,1.847911,1.857333333,1.816,1.844,12,3,5
2024-05-16 13:00:00,34.29,1.849022,1.841833333,1.829,1.811666667,13,3,5
2024-05-16 14:00:00,27.3,1.83855,1.799,1.816,1.789,14,3,5
2024-05-16 15:00:00,116.38,1.814869,1.8165,1.794166667,1.7905,15,3,5
2024-05-16 16:00:00,16.46,1.818915,1.822333333,1.7755,1.7915,16,3,5
2024-05-16 17:00:00,186.63,1.79632,1.814333333,1.7735,1.783,17,3,5
2024-05-16 18:00:00,234.63,1.805627,1.815666667,1.769,1.7815,18,3,5
2024-05-16 19:00:00,216.1,1.785312,1.808333333,1.769,1.775833333,19,3,5
2024-05-16 20:00:00,111.85,1.819074,1.8135,1.777333333,1.7815,20,3,5
2024-05-16 21:00:00,175.31,1.788951,1.829,1.7945,1.776333333,21,3,5
2024-05-17 06:00:00,67.11,1.788887,1.849,1.808666667,1.859847458,6,4,5
2024-05-17 07:00:00,10.89,1.839026,1.849,1.8305,1.8775,7,4,5
2024-05-17 08:00:00,68.63,1.818975,1.829166667,1.800333333,1.817666667,8,4,5
2024-05-17 11:00:00,200.47,1.799954,1.815833333,1.782666667,1.798,11,4,5
2024-05-17 12:00:00,149.35,1.854782,1.857333333,1.815,1.844,12,4,5
2024-05-17 13:00:00,41.7,1.829506,1.841,1.794666667,1.806666667,13,4,5
2024-05-17 14:00:00,122.9,1.826983,1.830666667,1.804,1.834,14,4,5
2024-05-17 15:00:00,4.4,1.839026,1.831,1.798333333,1.8105,15,4,5
2024-05-17 16:00:00,103.58,1.813339,1.831666667,1.774666667,1.7925,16,4,5
2024-05-17 17:00:00,203.44,1.798983,1.809333333,1.772166667,1.7765,17,4,5
2024-05-17 18:00:00,84.6,1.793985,1.822333333,1.769,1.7815,18,4,5
2024-05-17 19:00:00,148.47,1.781685,1.799666667,1.769,1.7715,19,4,5
2024-05-17 20:00:00,86.2,1.805666,1.820666667,1.778166667,1.7815,20,4,5
2024-05-17 21:00:00,121.76,1.791093,1.829,1.795,1.7705,21,4,5
2024-05-18 07:00:00,61.49,1.848963,1.849,1.837,1.875101695,7,5,5
2024-05-18 09:00:00,47.94,1.861636,1.860666667,1.836,1.864,9,5,5
2024-05-18 10:00:00,138.18,1.833116,1.861833333,1.821,1.833666667,10,5,5
2024-05-18 11:00:00,231.73,1.798893,1.814833333,1.784333333,1.795,11,5,5
2024-05-18 12:00:00,143.16,1.85402,1.857333333,1.8025,1.824,12,5,5
2024-05-18 13:00:00,49.39,1.823913,1.839666667,1.790166667,1.802666667,13,5,5
2024-05-18 14:00:00,51.86,1.84804,1.830666667,1.808166667,1.834,14,5,5
2024-05-18 15:00:00,192.2,1.82544,1.822166667,1.801833333,1.810166667,15,5,5
2024-05-18 16:00:00,62.67,1.830077,1.813666667,1.779,1.7935,16,5,5
2024-05-18 17:00:00,68.47,1.79575,1.800666667,1.779,1.787666667,17,5,5
2024-05-18 18:00:00,331.6,1.805666,1.812333333,1.779,1.782166667,18,5,5
2024-05-18 19:00:00,131.72,1.798923,1.802833333,1.779,1.774166667,19,5,5
2024-05-18 20:00:00,71.9,1.819193,1.830666667,1.786333333,1.7815,20,5,5
2024-05-18 21:00:00,142.29,1.783072,1.839,1.803333333,1.7695,21,5,5
2024-05-19 06:00:00,52.0,1.813858,1.8260338985,1.811666667,1.79925,6,6,5
2024-05-19 08:00:00,22.5,1.8088,1.813067797,1.8065,1.829,8,6,5
2024-05-19 09:00:00,44.27,1.818975,1.850666667,1.807833333,1.829,9,6,5
2024-05-19 10:00:00,30.24,1.818796,1.8425,1.809,1.829,10,6,5
2024-05-19 11:00:00,27.78,1.818796,1.818,1.809,1.829,11,6,5
2024-05-19 12:00:00,54.15,1.881906,1.867333333,1.809,1.829,12,6,5
2024-05-19 13:00:00,10.67,1.879129,1.856,1.809,1.829,13,6,5
2024-05-19 14:00:00,70.27,1.84216,1.850666667,1.793166667,1.798666667,14,6,5
2024-05-19 15:00:00,65.75,1.818915,1.823333333,1.789333333,1.8025,15,6,5
2024-05-19 16:00:00,80.29,1.821741,1.831666667,1.779,1.792666667,16,6,5
2024-05-19 17:00:00,58.41,1.812251,1.810666667,1.779,1.781333333,17,6,5
2024-05-19 18:00:00,161.82,1.80886,1.832333333,1.779,1.7815,18,6,5
2024-05-19 19:00:00,73.75,1.801125,1.807833333,1.779,1.789,19,6,5
2024-05-19 20:00:00,83.11,1.852394,1.840666667,1.7965,1.811,20,6,5
2024-05-19 21:00:00,46.34,1.814036,1.849,1.8045,1.819,21,6,5
2024-05-20 06:00:00,27.64,1.809038,1.849,1.809333333,1.845101695,6,0,5
2024-05-20 08:00:00,74.6,1.819074,1.829,1.801333333,1.819666667,8,0,5
2024-05-20 09:00:00,85.61,1.858959,1.860666667,1.823166667,1.864,9,0,5
2024-05-20 10:00:00,19.37,1.838788,1.849,1.8205,1.836333333,10,0,5
2024-05-20 11:00:00,22.08,1.818975,1.815833333,1.787166667,1.795666667,11,0,5
2024-05-20 12:00:00,52.69,1.822207,1.857333333,1.8025,1.824,12,0,5
2024-05-20 13:00:00,20.49,1.824092,1.844,1.791166667,1.805,13,0,5
2024-05-20 14:00:00,10.91,1.848784,1.850666667,1.810666667,1.834,14,0,5
2024-05-20 16:00:00,38.17,1.839086,1.842333333,1.790666667,1.8135,16,0,5
2024-05-20 17:00:00,43.99,1.818637,1.827166667,1.786666667,1.792833333,17,0,5
2024-05-20 18:00:00,193.01,1.820377,1.842333333,1.779,1.7915,18,0,5
2024-05-20 19:00:00,59.13,1.802453,1.812333333,1.779,1.783666667,19,0,5
2024-05-20 21:00:00,50.73,1.782977,1.849,1.803,1.771833333,21,0,5
2024-05-21 06:00:00,45.53,1.77905,1.849,1.815666667,1.859338983,6,1,5
2024-05-21 07:00:00,22.09,1.848998,1.849,1.834333333,1.871666667,7,1,5
2024-05-21 08:00:00,45.97,1.818717,1.829166667,1.803,1.82,8,1,5
2024-05-21 09:00:00,1.2,1.854377,1.860666667,1.828508197,1.864,9,1,5
2024-05-21 10:00:00,0.42,1.922267,1.849,1.819333333,1.8365,10,1,5
2024-05-21 11:00:00,30.18,1.826015,1.8125,1.787166667,1.798333333,11,1,5
2024-05-21 12:00:00,156.94,1.844952,1.857333333,1.818166667,1.844,12,1,5
2024-05-21 13:00:00,27.64,1.809038,1.844,1.795666667,1.807,13,1,5
2024-05-21 14:00:00,35.18,1.84813,1.850666667,1.810666667,1.834,14,1,5
2024-05-21 15:00:00,140.61,1.835615,1.841666667,1.801833333,1.8115,15,1,5
2024-05-21 17:00:00,14.13,1.769411,1.8025,1.7725,1.767,17,1,5
2024-05-21 18:00:00,61.19,1.80886,1.802333333,1.769,1.7815,18,1,5
2024-05-21 19:00:00,123.36,1.783959,1.795333333,1.769,1.7765,19,1,5
2024-05-21 20:00:00,92.94,1.805508,1.830666667,1.7765,1.7815,20,1,5
2024-05-21 21:00:00,92.08,1.783263,1.839,1.7945,1.7725,21,1,5
2024-05-22 06:00:00,30.46,1.813739,1.849,1.814333333,1.854254237,6,2,5
2024-05-22 08:00:00,13.75,1.819153,1.829166667,1.799666667,1.817666667,8,2,5
2024-05-22 09:00:00,10.76,1.859018,1.860666667,1.830166667,1.864,9,2,5
2024-05-22 10:00:00,73.82,1.838967,1.849,1.8145,1.832333333,10,2,5
2024-05-22 11:00:00,30.55,1.800887,1.815833333,1.784666667,1.798,11,2,5
2024-05-22 12:00:00,85.14,1.853663,1.857333333,1.816,1.844,12,2,5
2024-05-22 13:00:00,33.91,1.828911,1.844666667,1.793333333,1.807,13,2,5
2024-05-22 14:00:00,45.54,1.809038,1.850666667,1.809,1.834,14,2,5
2024-05-22 16:00:00,47.68,1.815662,1.8335,1.769166667,1.7915,16,2,5
2024-05-22 17:00:00,122.75,1.790902,1.807666667,1.769333333,1.786666667,17,2,5
2024-05-22 18:00:00,74.56,1.822366,1.832333333,1.763333333,1.7815,18,2,5
2024-05-22 19:00:00,121.69,1.77908,1.802666667,1.758333333,1.777,19,2,5
2024-05-22 20:00:00,27.78,1.808919,1.830666667,1.769333333,1.7815,20,2,5
2024-05-22 21:00:00,101.94,1.789094,1.839,1.787833333,1.770333333,21,2,5
2024-05-23 09:00:00,24.04,1.858661,1.860666667,1.8135,1.864,9,3,5
2024-05-23 10:00:00,26.91,1.859018,1.842666667,1.8125,1.835666667,10,3,5
2024-05-23 11:00:00,35.15,1.798685,1.806833333,1.785,1.8,11,3,5
2024-05-23 13:00:00,85.52,1.838491,1.85,1.794333333,1.806666667,13,3,5
2024-05-23 14:00:00,76.14,1.838867,1.850666667,1.807,1.834,14,3,5
2024-05-23 15:00:00,10.89,1.839026,1.833333333,1.800833333,1.813166667,15,3,5
2024-05-23 17:00:00,92.18,1.793985,1.814,1.770333333,1.783166667,17,3,5
2024-05-23 18:00:00,30.1,1.793925,1.832333333,1.761333333,1.7815,18,3,5
2024-05-23 19:00:00,122.59,1.788957,1.802333333,1.769,1.788666667,19,3,5
2024-05-23 20:00:00,67.56,1.80886,1.830666667,1.777666667,1.7915,20,3,5
2024-05-23 21:00:00,190.59,1.793925,1.839,1.798666667,1.782166667,21,3,5
2024-05-24 06:00:00,42.91,1.828792,1.839,1.803166667,1.842050847,6,4,5
2024-05-24 08:00:00,57.51,1.818885,1.824833333,1.806166667,1.824666667,8,4,5
2024-05-24 09:00:00,36.3,1.868895,1.860666667,1.841,1.874,9,4,5
2024-05-24 10:00:00,42.77,1.868895,1.866833333,1.831333333,1.846333333,10,4,5
2024-05-24 11:00:00,32.14,1.819332,1.828166667,1.796333333,1.810333333,11,4,5
2024-05-24 12:00:00,14.54,1.858542,1.867333333,1.822,1.854,12,4,5
2024-05-24 14:00:00,79.85,1.828792,1.860666667,1.797,1.824,14,4,5
2024-05-24 15:00:00,15.3,1.828554,1.830333333,1.788,1.801,15,4,5
2024-05-24 16:00:00,79.62,1.798764,1.833666667,1.7595,1.7815,16,4,5
2024-05-24 17:00:00,75.75,1.778812,1.799666667,1.756833333,1.7725,17,4,5
2024-05-24 18:00:00,38.04,1.798685,1.822333333,1.7585,1.7815,18,4,5
2024-05-24 19:00:00,55.89,1.789046,1.796333333,1.761333333,1.778,19,4,5
2024-05-24 20:00:00,50.85,1.798864,1.820666667,1.766333333,1.781833333,20,4,5
2024-05-24 21:00:00,166.02,1.782402,1.829,1.788166667,1.770333333,21,4,5
2024-05-25 07:00:00,8.21,1.829149,1.839,1.821666667,1.855271186,7,5,5
2024-05-25 10:00:00,124.61,1.838996,1.861833333,1.820333333,1.835666667,10,5,5
2024-05-25 11:00:00,112.92,1.793866,1.818166667,1.785666667,1.801,11,5,5
2024-05-25 12:00:00,61.21,1.839562,1.857333333,1.819,1.844,12,5,5
2024-05-25 13:00:00,60.83,1.839264,1.839666667,1.799666667,1.808333333,13,5,5
2024-05-25 14:00:00,47.15,1.839026,1.830666667,1.804,1.834,14,5,5
2024-05-25 15:00:00,125.76,1.815583,1.808333333,1.7955,1.8075,15,5,5
2024-05-25 16:00:00,1.65,1.817368,1.802333333,1.771333333,1.791833333,16,5,5
2024-05-25 17:00:00,32.23,1.798804,1.7905,1.762833333,1.778666667,17,5,5
2024-05-25 18:00:00,33.36,1.798388,1.802333333,1.759833333,1.7815,18,5,5
2024-05-25 19:00:00,95.62,1.791277,1.791,1.758666667,1.775333333,19,5,5
2024-05-25 20:00:00,61.27,1.797328,1.810666667,1.766333333,1.7815,20,5,5
2024-05-25 21:00:00,19.55,1.793271,1.819,1.787333333,1.773,21,5,5
2024-05-26 07:00:00,14.65,1.828435,1.8113728815,1.821666667,1.796084746,7,6,5
2024-05-26 08:00:00,7.31,1.819986,1.803745763,1.800833333,1.819169492,8,6,5
2024-05-26 09:00:00,150.47,1.848903,1.840666667,1.835,1.864,9,6,5
2024-05-26 10:00:00,112.65,1.831529,1.827,1.821166667,1.8355,10,6,5
2024-05-26 11:00:00,90.26,1.788927,1.787,1.780333333,1.799666667,11,6,5
2024-05-26 12:00:00,76.96,1.838907,1.827333333,1.808,1.834,12,6,5
2024-05-26 13:00:00,52.27,1.831291,1.820333333,1.790833333,1.8055,13,6,5
2024-05-26 14:00:00,19.05,1.839026,1.820666667,1.808,1.834,14,6,5
2024-05-26 15:00:00,48.9,1.828852,1.803666667,1.811166667,1.825166667,15,6,5
2024-05-26 16:00:00,35.19,1.818915,1.802333333,1.798,1.8215,16,6,5
2024-05-26 17:00:00,74.74,1.815107,1.790666667,1.791166667,1.804833333,17,6,5
2024-05-26 18:00:00,91.11,1.818796,1.802333333,1.7785,1.8015,18,6,5
2024-05-26 19:00:00,140.49,1.806063,1.790833333,1.778,1.793333333,19,6,5
2024-05-26 20:00:00,4.28,1.798804,1.810666667,1.775833333,1.7915,20,6,5
2024-05-26 21:00:00,145.55,1.783959,1.819,1.795666667,1.778333333,21,6,5
2024-05-27 06:00:00,41.01,1.828911,1.839,1.790166667,1.833915254,6,0,5
2024-05-27 07:00:00,10.93,1.830101,1.839,1.824,1.859,7,0,5
2024-05-27 09:00:00,18.9,1.859256,1.860666667,1.8145,1.864,9,0,5
2024-05-27 10:00:00,8.08,1.858542,1.844666667,1.812,1.835,10,0,5
2024-05-27 11:00:00,47.55,1.798804,1.806833333,1.784333333,1.799666667,11,0,5
2024-05-27 12:00:00,5.41,1.847594,1.857333333,1.811,1.844,12,0,5
2024-05-27 13:00:00,27.08,1.849141,1.846166667,1.8,1.810666667,13,0,5
2024-05-27 18:00:00,42.01,1.779169,1.812333333,1.7585,1.7815,18,0,5
2024-05-27 19:00:00,67.32,1.792259,1.794166667,1.762,1.779833333,19,0,5
2024-05-27 20:00:00,75.02,1.798864,1.820666667,1.765,1.7815,20,0,5
2024-05-27 21:00:00,35.95,1.783751,1.829,1.784,1.771833333,21,0,5
2024-05-28 06:00:00,47.78,1.778931,1.829,1.799166667,1.833576271,6,1,5
2024-05-28 08:00:00,55.57,1.824032,1.821333333,1.802,1.82,8,1,5
2024-05-28 11:00:00,10.99,1.819034,1.817,1.784333333,1.800333333,11,1,5
2024-05-28 12:00:00,20.03,1.839264,1.857333333,1.817,1.844,12,1,5
2024-05-28 13:00:00,93.57,1.838788,1.844,1.801666667,1.811333333,13,1,5
2024-05-28 14:00:00,27.19,1.839026,1.850666667,1.805,1.834,14,1,5
2024-05-28 15:00:00,99.61,1.792219,1.8275,1.775,1.786,15,1,5
2024-05-28 16:00:00,52.91,1.808919,1.805,1.761,1.781,16,1,5
2024-05-28 17:00:00,39.35,1.789046,1.794833333,1.757,1.772333333,17,1,5
2024-05-28 18:00:00,34.54,1.808681,1.822333333,1.761666667,1.7815,18,1,5
2024-05-28 19:00:00,65.17,1.798864,1.791166667,1.758,1.774166667,19,1,5
2024-05-28 20:00:00,47.86,1.809038,1.800666667,1.769,1.781,20,1,5
2024-05-28 21:00:00,38.79,1.783691,1.809,1.7885,1.771833333,21,1,5
2024-05-29 06:00:00,10.08,1.77905,1.829,1.804833333,1.844084746,6,2,5
2024-05-29 10:00:00,27.01,1.838372,1.854,1.818333333,1.832,10,2,5
2024-05-29 11:00:00,11.0,1.81951,1.818166667,1.782666667,1.797,11,2,5
